Peptide ID	Basal1	Basal2	Basal3	Basal4	Insulin1	Insulin2	Insulin3	Insulin4
P24270_peptide1	NA	1041062.628	2295162.125	1251988.99	4682788.942	763629.9564	1680476.039	3399427.467
Q8CCP0_peptide1	18519858	28397903.58	37217291.91	43861600.29	23928662.39	36960614.43	41761490.65	41204886.52
Q91XT4_peptide1	9637122	16324819.48	11985008.68	NA	8754260.434	11126924.57	8586915.586	NA
Q8BVP5_peptide1	NA	1832723.785	1690680.634	NA	17144621.33	5151235.223	1877034.722	6643969.158
Q6A065_peptide1	9598966.375	1152672.506	NA	NA	10613393.81	NA	NA	NA
Q80X50_peptide1	16882220	20522965.63	20053401.43	20632136.49	17936414.56	21510586.71	18987870.31	16842746.32
Q9DBP5_peptide2	6896658.5	10261542.7	9429042.755	9987949.125	10783914.03	10499829.42	9551762.914	9034394.956
Q8BGZ4_peptide1	1536312.5	1637152.43	1590914.126	1892632.27	6194458.988	5806390.712	5929723.174	7818742.403
Q8BGZ4_peptide2	6505161.5	NA	NA	2279593.38	NA	NA	893712.3433	609487.2144
P49312_peptide2	1367636.625	1681762.464	1286040.647	1645726.604	1328153.381	2051153.264	1484479.461	1230275.94
Q9QYE6_peptide1	NA	2848062.171	4383012.773	4662259.238	NA	3244590.029	3861955.965	2909981.724
G5E8P1-2_peptide1	3751244	3376198.365	3380041.885	3442781.251	5726653.383	6302648.615	5804147.055	5817740.56
Q6ZQ58_peptide1	NA	6060230.66	1661919.013	3653455.08	3425843.248	4837327.344	5392059.092	6048363.909
Q6ZQ58_peptide2	28670711	32525474.41	22381697.81	12968444.19	22434403.16	25913785.52	20451932.97	11963687.58
Q8C351_peptide1	2081067.875	1863881.991	2960121.626	2536868.272	1697041.622	1961544.495	1839609.599	1972451.327
Q9CXE2_peptide1	4694710	4518239.01	5110478.003	5827356.151	5560661.967	6635635.034	7270821.29	7659754.066
Q9CXE2_peptide2	4231829.5	5477900.832	7487107.624	5743333.282	4909309.811	6051239.796	4755578.847	4964803.233
O35126_peptide1	15134808.38	22566260.12	24219917.28	24037842.44	16034935.23	17527056.68	15155852.41	23464879.37
B2RY56_peptide1	74059744.94	69731739.41	74003194.11	110318633.5	49010661.71	69568697.97	77472471.18	92358366.86
A2A6A1_peptide1	19933628	17301911.91	16638046.3	18179979.06	8856107.809	12216393.75	15898907.74	16132512.15
Q7TQI3_peptide1	10616591.38	13393834.68	13774283.47	12874487.57	10399466.94	18727956.16	11977893.36	11865215.63
P38532_peptide1	2248638.25	3291789.254	3031087.26	3037689.514	2401746.547	1662084.75	1206756.923	1223300.38
P38532_peptide2	18514786	28609917.55	35672418.03	31867895.72	23195516.75	20293836.69	39055754.83	33019488.76
Q6PNC0_peptide1	2142944.125	710839.987	1139867.166	278105.8234	983273.979	2450394.083	2536030.311	1076621.496
Q9D2D7_peptide1	11131277	14606140.26	17246033.09	17316560.42	15417239.49	11257666.86	15160389.08	9900539.557
Q64127_peptide1	2262663.5	NA	NA	NA	3320636.936	NA	NA	NA
O35691_peptide1	255871168	187622283.9	115855694.5	145951992.8	96439052.53	93531314.05	98273213.76	89832296.9
O88569-3; O88569_peptide1	20052562	8131468.849	NA	31271758.48	13931353.29	9359581.911	26885759.46	22962036
Q6NS46_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q9R1C7_peptide1	6323869.5	8555239.962	13714004	8793829.473	8571902.177	7580960.981	6115348.695	7485317.477
A2AJ15_peptide1	4881186.5	9527834.825	8845732.68	11790328.8	6905380.547	7769078.63	8048517.337	9674241.372
P60710; P63260_peptide1	14684240	23942444.32	17820750.77	18967168.53	16772589.23	15929237.03	14853711.28	14581894.67
P56480_peptide1	NA	NA	363355.9275	456596.3083	1071032.619	438782.9164	541114.2775	605739.3372
A2AG58_peptide1	8710665.25	8717079.706	7387807.31	8462367.487	7960748.711	9053871.592	8979780.447	8660322.241
P19096_peptide1	1433858.625	1654589.402	2282985.328	1688838.679	3182262.754	2517363.68	2006692.186	1333590.632
P09103_peptide1	928644.1875	1234898.508	505485.9085	803021.5605	684186.41	NA	624371.365	638400.0842
Q60865_peptide1	14473408	17783031.43	21035349.21	19164746.57	17245975.05	17524506.64	18756231.74	16812744.95
Q3U182_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q3U182_peptide2	1218835.75	2255827.98	2159312.632	2952065.45	2527607.871	2089336.432	2792252.834	3467668.63
Q3U182_peptide3	NA	NA	431598.0863	NA	4150927.558	3252538.638	2866104.788	3647017.438
G5E870_peptide1	3847183.25	6372828.918	19591596.33	5693507.498	3869003.903	5746177.863	14695181.32	13525802.96
P35762_peptide1	26188159.5	45768461.67	35553302.66	60037971.64	53460082.15	26892590.74	36165395	34486256.36
Q9CQJ6_peptide1	1737062.75	NA	1973969.104	NA	NA	NA	1623643.138	1613472.508
P04627_peptide1	18808807	24869783.88	24220054.52	25168360.94	27008781.08	29308783.52	27882528.15	25823859.11
Q9D771_peptide1	803200.0625	666694.7962	602347.7291	577512.7854	761223.4591	802892.6802	1213728.131	930275.5995
P54822_peptide1	1983180	3020720.762	1603236.664	1602697.733	2610513.922	2434346.778	NA	NA
P61205_peptide1	7185151	15698158.55	17869493.36	17364070.86	17582574.79	16474746.15	14881122.52	15073771.88
O70551_peptide1	27194317	22968888.44	12126959.33	13619084.97	28799522.5	20281778.88	8309540.269	13588717.9
P70398_peptide1	3681840.25	7284637.837	7585550.301	10459087.75	5492403.956	6406370.429	7253233.05	5931144.375
Q8C0T5_peptide2	7637841.625	8899939	8665746.373	8939469.649	5683256.488	6767520.502	4879977.091	5517481.892
Q8C9H6_peptide1	7183170.5	8080024.995	7908414.501	6979221.836	7766879.919	7856370.805	7314153.383	6445187.787
P35831_peptide1	29179152.44	46604587.4	61298077.26	64442242.08	53753407.48	52072738.75	66009988.41	55982121.39
Q91Z38_peptide1	18775819	32638668.24	40609905.1	41916565.38	24065090.45	31386289.93	35316545.32	38208475.71
P30415_peptide1	NA	4919305.916	5145820.517	6000147.362	10399227.55	5496222.98	4974501.449	13645819.98
Q8BX17_peptide1	10303170	11651047.81	10721636.21	11731849.17	10936927.43	9776225.982	11994322.09	11870833.41
Q5SX79_peptide1	2932718.813	2892026.703	3238954.809	3211026.543	3577028.215	1486024.274	2269249.289	2373889.045
Q64318_peptide2	1748836.25	7303933.835	1651549.543	NA	1482869.164	1577020.964	1252266.619	1102542.527
P20152_peptide1	35299292	34496290.99	36660886.79	40814835.73	29118885.63	26642965.46	29669669.47	30643603.62
P20152_peptide2	NA	100279458.6	97802716.14	99610972.69	86735793.14	70154035.88	70414285.77	70352919.79
Q9JJC9_peptide1	1721650.75	2597477.812	1736692.504	4977118.793	2260106.645	2983579.822	3512901.429	3366860.258
Q5I012_peptide1	45872608	43362873.47	41693712.67	43024348.26	44087110.33	38669756.37	44317949.99	42117656.69
B1AY13_peptide1	2436550.75	3683723.513	955356.1619	3471909.406	3912808.51	1396653.32	1387634.207	1113556.673
B1AY13_peptide2	7264920	8152550.29	8723388.462	7469368.525	11758427.24	1633455.646	11167742.95	9117545.299
Q8BGS0-2_peptide1	4616681	NA	NA	NA	NA	NA	NA	NA
Q8BGS0-2_peptide2	129192150	22947985.19	14709138.48	9231642.449	24126448.8	22602672.34	7380172.826	7987663.202
Q62311_peptide1	5294025	8056046.839	7638880.075	7143586.362	4315621.978	5318888.878	5796864.477	5988059.119
Q62311_peptide2	7392422	9057913.834	9859093.306	9654794.934	7337864.517	10346928.13	11096208.57	10788645.59
Q9DCB1; Q9DCB1-3_peptide1	4559598	6305943.944	5373433.71	6056892.767	5605915.63	6325122.589	6273520.591	6410602.203
Q811S7_peptide1	1653659.375	2579503.919	3339939.55	3469766.715	NA	2211734.17	1684858.355	1277249.308
Q91ZU6_peptide1	12376083.5	10875411.96	10654754.3	9868149.108	11722200.06	11500316.74	14691749.82	10388716.8
Q8BH64_peptide1	NA	1403548.959	NA	1715683.907	663937.7155	NA	1590940.472	1925244.736
Q3TLD5_peptide1	8807350	1671131.607	2747740.85	NA	8972881.175	3464488.913	2751947.698	NA
O70551_peptide2	51461184	64843654.67	64639154.66	65555447.12	53491675.84	59961997.47	62168472.71	68207790.81
O70551_peptide3	18397359.25	20259615.85	10215538.47	8817975.507	12070488.11	17620587.02	7208762.252	7687925.58
Q9ESX5_peptide1	NA	13220216.53	10389433.51	5578126.856	NA	13007825.71	10663679.9	6033740.26
Q61214_peptide1	5133625	8323880.604	7044239.371	2593792.334	4141993.673	4045184.328	2005990.219	2842562.278
Q8K2I9_peptide1	5787220.25	6482317.887	5802768.014	4786009.413	6718386.952	6634461.386	3994700.36	6148892.127
Q9QZQ1_peptide1	19287496	19478455.44	25140315.65	27768317.21	23724873.49	20863747.29	27399356.93	29014059.1
Q9QYC0_peptide1	312941172	226870304.4	210792343.3	272642710.5	289724808.5	209600232	210745521	220908518.1
Q8C1D8_peptide1	66102176	42461424.69	23000122.79	29312506.85	47160275.16	42727326.83	36783132.8	30411934.64
P35564_peptide1	311825750.4	260423268.1	276332696.6	305001790.6	354105403.1	222252312.7	295976732.9	314003692.7
P35564_peptide2	2061114194	1469444216	1580713780	1459515168	2050975106	1421402418	1933102189	1719067489
Q6A065_peptide2	5125367	5633388.733	1337338.252	1121086.387	4380172.647	4364881.387	1133382.758	830249.0917
Q9ESC8_peptide2	14991592.5	12147451.95	15479805.57	825452.9367	3330552.086	12070568.23	6086922.562	657328.1193
Q91YD3_peptide3	9143794.5	6017643.333	11289595.42	4669284.996	9739304.002	8403414.195	12338579.49	10800851.28
Q8JZX4_peptide1	4525176.125	6130453.925	7079256.192	7107925.197	5605864.685	5846251.156	6471281.714	6362486.714
Q91VJ4_peptide1	1687765.75	2818223.291	2528166.158	1491403.764	2099618.329	2901224.031	2360519.525	1438779.885
A2A690_peptide1	6097005.25	3018193.237	1021072.842	1277167.348	816510.4966	5808007.937	NA	8106298.457
P60335_peptide1	12281093.5	14585344.66	7624810.225	7624019.024	12767667.94	14049262.18	8504680.522	4231212.364
P60335_peptide2	127226648.4	145431872.3	155676329.9	169513496.7	182833563.1	172673080.9	182349691	187261413.9
P40201_peptide1	9365505.5	NA	NA	NA	901732.5144	NA	NA	NA
Q99JP4_peptide1	15426464.38	16985478.37	19169219.23	17087194.06	15733175.55	17837246.44	21438821.45	14019161.7
Q8VDD5_peptide1	1230468.5	2354993.39	3031432.332	3024429.229	1705947.944	1897048.738	2129425.139	NA
Q8CGK3_peptide1	2426229	3422626.987	NA	4210569.08	4187722.251	3822529.407	NA	3445886.015
Q9WV92-7; Q9WV92-3_peptide1	99140834	129373341.8	122680625	178028272.6	78440662.09	70357812.22	92094489.9	81546063.7
P05213; P68373_peptide1	1243262.125	1426725.456	2305510.337	1677700.674	1385489.738	1272583.476	1660825.161	1252566.164
P51881_peptide1	841390.75	1179216.542	1711731.028	1728922.701	1273335.684	1543407.196	1626128.461	1752312.49
Q9Z1M8_peptide1	NA	2508787.682	276598.197	445949.7611	NA	549374.6198	NA	317184.4528
Q61879_peptide1	297207977	269131900.1	287610666.2	239561945.6	300017175.6	274774797	265367615.2	254671139.8
Q61879_peptide2	44528511	58948254	34115102.57	27208236.14	43319809.83	47330096.07	37170536.4	29723225.61
Q8BVI5_peptide1	930180.3125	677964.1716	1026663.111	1132280.463	3422482.453	2880924.28	2455641.175	2891657.72
Q9R1X4_peptide1	2461015.5	1797212.326	1334446.567	993604.3324	NA	NA	747706.8648	NA
P70178_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
P70178_peptide2	1592027	NA	1268184	2024793.281	NA	1954743.763	NA	1109307.414
Q60875_peptide1	50371959.75	76120424.63	87506715.92	45607990.25	79590578.15	77696299.17	42185805.5	51050287.57
Q60875_peptide2	2174811.25	2895238.432	2671353.924	NA	2005353.646	3153416.448	1509566.602	NA
Q61532_peptide1	NA	600078.0325	670108.4431	NA	7550179.897	8959660.494	10968639.97	7124738.877
Q9CX84_peptide1	3697338.188	3369107.564	1929553.267	NA	4722419.189	3489800.688	4891662.455	5025308.472
Q8R3S6_peptide1	1927211.375	NA	2340892.401	2188794.729	NA	NA	2621433.134	1662771.805
Q80TN7_peptide1	1315710.875	1996602.404	NA	NA	1837427.884	1589731.453	NA	NA
Q00731-6_peptide1	9740495.5	8681079.751	2495755.472	4046779.427	14283948.4	11035524.31	3384058.573	7281701.628
A2AWA9_peptide1	32753670	29473315.77	36994054.51	33563080.83	33945254.24	33072451.41	35814039.15	29165882.44
P70452_peptide1	363618121.3	356548177.8	313830332.3	328944257.9	393569643.6	339125351.4	302643121.6	248607054.3
Q80WJ7_peptide1	2199893.25	2663086.985	2976335.274	2660996.654	2782096.237	2681900.756	2606611.047	2143217.058
P17809_peptide1	4584238	5555303.993	7424591.217	6543205.042	8593742.542	6299726.743	8786338.016	6280868.244
Q8C7E9_peptide1	20273180.5	22901307.15	27888038.9	29439707.23	23852862.41	22735217.56	26272673.41	26978524.38
Q8CCN5_peptide1	1653213.625	1692813.907	1448228.544	NA	4491282.027	4270913.195	4294512.072	4075676.739
Q8R5A3_peptide1	45285108	32772927.14	45077465.91	42510359.9	32891424.01	28678092.02	28927570.59	28065502.5
P51174_peptide1	NA	1264115.462	NA	1309821.349	1158311.08	2995439.743	1368786.873	1378922.53
Q99KI0_peptide1	NA	2932198.712	4281982.351	5517569.608	1091861.989	3487095.158	4392525.464	5168655.45
Q9EQ20_peptide1	1407832.5	2491759.295	1742995.559	2293569.737	1400054.472	1875214.4	2173539.973	2032845.526
P19096_peptide2	1478757.875	NA	NA	NA	2621599.713	1905838.531	3482682.757	3671985.981
Q3UHC7_peptide1	4460646.75	4877604.366	2984508.246	2911922.717	21700941.79	21390311.49	23956796.3	26148492.91
Q9QXZ0_peptide1	12237022.75	14450827.69	4557279.977	4516878.523	10937648.71	2890391.41	4275998.128	2831560.063
Q6A065_peptide3	8926474	13636556.63	12853990.3	14440417.38	10565767.66	8466151.708	13740675.61	7314327.7
Q8BXJ2-2_peptide1	NA	1410427.576	1786695.347	379804.9304	NA	644712.1608	1795391.085	NA
Q7TQH0_peptide1	189447864	217229237.2	343662091.5	133408436.9	221840825.8	193273187.3	267764119.1	94328837.7
Q62318_peptide1	1462463.25	3057986.024	2391291.928	2611918.878	NA	NA	1971373.409	NA
P70290_peptide3	NA	3129760.284	NA	4317380.88	2986723.164	1512445.51	4001243.792	4886021.579
Q8C6B2_peptide1	641425.6875	901228.5327	1719565.848	149769.9373	1112174.481	2059055.583	1878022.61	162217.3309
O88477_peptide1	325392495.5	324475730.6	345011885.9	336158029.8	374383172.2	316104576.9	342168467.9	326043626.5
Q3TFK5_peptide1	2646305.5	3533165.183	1357580.841	NA	2401623.598	3250375.232	NA	NA
Q8VBX6_peptide1	NA	NA	NA	NA	2121983.005	6308052.676	2718438.5	2193726.647
Q8VBX6_peptide2	NA	1632213.329	5237566.221	4087881.725	NA	3801509.369	7419425.01	2808445.761
Q91ZJ0_peptide1	2411306.75	2876037.818	3154724.164	NA	5375533.966	2595267.466	4104535.66	3874386.95
Q8CDN6_peptide1	17556593	19449967.99	18245118.6	18580167.32	20735981.85	20072706.66	18654535.9	19758259.04
Q505F5_peptide1	81506497	70439004.57	93007858.39	86238867.95	129094264.6	124109571.6	121342899.3	120441294.6
E9Q7D5_peptide1	NA	NA	753194.615	NA	8877769.635	4637798.919	6220168.868	5568061.946
O70374_peptide1	7871945.25	7042225.956	8363879.373	7496819.364	7874566.721	5930994.329	7463048.335	7016129.424
Q922D4_peptide1	1965213.375	1459313.653	1551422.143	1806454.823	2010901.806	1837132.244	1205969.755	2012759.835
Q07646_peptide1	1016181.313	820540.6385	1978989.855	296870.8463	2285773.506	3456716.637	3093056.085	308765.6274
Q61545_peptide1	5485637	6974131.857	9210393.924	7763549.902	7295725.752	6466504.377	8052674.258	7007228.961
Q8QZS1_peptide1	2659971	3020197.539	2761710.045	2546983.559	3450289.529	2951742.752	1923413.688	3962731.109
Q8CF60_peptide1	2820338	4484425.482	3609249.728	4470108.169	3533772.192	6406673.306	4821167.417	4673552.069
Q9D2G2_peptide1	1717747.5	2076788.991	2132179.475	3670228.725	3573055.775	4725276.893	4157249.593	6224545.273
Q8CC88_peptide1	5760870	9898674.833	10850644.58	6005267.44	10112880.54	8622592.077	9445821.63	10910461.27
Q80XI6_peptide1	1793094.25	2327909.075	3015795.716	NA	3859077.915	3967524.084	5153640.302	NA
Q8BGQ7_peptide1	253399.7813	325433.9089	19996.00956	15102.48555	41731.85661	406195.2955	151213.2478	NA
Q80U30_peptide1	14379365	8600694.678	29723348.89	30219998.09	29382736.5	9590818.238	22147859.7	26282073.26
Q99K85_peptide2	942959.1875	2230762.63	2495784.541	3197504.995	2466250.607	2683077.586	2720736.27	3347176.774
Q9DBC7_peptide1	6074493.25	8669988.951	10568961.24	7770648.421	6594909.03	8950769.053	8236601.846	7949990.537
P47857_peptide1	9136104	9643107.964	9249042.804	9500556.98	8679183.9	9040509.694	2435987.199	6029221.071
Q9D1A2_peptide1	904406.4375	2098389.489	1430895.24	2070654.499	1014397.718	1401108.983	1555314.085	1317660.728
Q8BJW6_peptide1	24094496.5	40588976.96	55892642.2	53470290.51	30836288.21	39395576.03	54472487.21	47630438.54
Q8VBW6_peptide1	8515676.5	14564786.75	13736028.11	8653776.43	10456639.78	11970616.79	9743070.674	13411150.44
Q3UHH1-2_peptide1	704251.625	674290.4926	2800477.574	NA	4712886.666	6344593.565	6888795.981	5582459.846
Q8BX10_peptide1	2362133.75	NA	2209152.134	NA	2709094.34	NA	1571954.493	NA
Q8R3Q2_peptide1	16426333	19212504.66	21151633.61	23555881.83	53142454.85	52317544.41	52775083.07	53494980.86
O35344_peptide1	125530568	161789176.6	146725265	120089623.1	107362993.9	155579804.3	114805534.2	97465488.09
Q8BMS1_peptide1	NA	NA	976092.6292	695516.7413	NA	NA	898212.1149	1551350.707
Q9R0L6_peptide3	193085568	145555130.5	121481723.3	63293685.88	181063741.1	143301395.3	66922607.18	45609777.86
Q9R0L6_peptide4	12751408.75	17745620.93	11795607.74	9228976.992	8035065.257	19237904.45	11205601.16	10137966.34
Q9R0L6_peptide5	19317759	12445274.15	11637080.97	10520826.2	3393270.298	8838223.881	3995443.046	5101640.047
P52293_peptide1	NA	1778459.153	2186112.186	2213091.924	1537417.66	3008065.764	2952047.089	2600473.94
Q9QZR5_peptide1	5997966.375	7995465.091	8173965.468	8113841.297	5430942.171	5905066.063	5926904.019	6079830.425
Q9D6R2_peptide1	2984157.75	3188192.494	3765010.778	3444728.475	3749539.919	3397930.682	4037638.979	4339738.046
P61982_peptide1	23785318	34035871.37	34155889.51	34199785.84	34557803.34	31891890.73	29815574.2	32883850.04
Q8R3P2_peptide1	1727167.25	3156357.029	2601481.051	2088765.914	1500896.736	1589765.336	2513832.948	1919144.514
P58044_peptide1	1843048	2560496.697	2407450.404	2551632.259	2121490.437	2180011.634	2274912.053	1815513.615
Q7TPV4_peptide3	1703301.75	2091081.797	1690115.269	2389971.849	1728256.875	2131290.927	2078412.79	3279757.591
P35951_peptide1	NA	12347403.99	13553122.04	12011106.39	5777835.2	12624172.31	12440281.08	12685905.63
O35343_peptide1	18808482.75	24398317.91	19560986.54	18240555.76	13670925.93	21523064.15	14537905.47	14437528.67
Q9R0G7_peptide1	NA	4451009.851	5310166.647	4128152.208	2101698.076	4315369.287	3905225.65	4588593.631
Q9CZW5_peptide1	2397466	3861645.674	3322227.952	3829603.325	2626364.968	3656098.873	3559907.784	3463950.447
Q921M4-2_peptide1	8205299.25	6989434.068	6005788.138	7688572.415	5357786.202	6482409.868	6526170.594	5127345.62
P52480_peptide1	3382888.25	4011192.284	3956410.175	NA	3628308.514	3806153.057	3842238.918	NA
Q8BRT1_peptide1	NA	NA	NA	NA	3957706.954	2688627.677	3580252.441	3211156.696
Q9Z277_peptide1	11700988.5	NA	NA	NA	14396376.65	NA	NA	NA
Q922K7_peptide1	1769714.625	4530604.686	2986742.415	4091969.719	NA	3916687.852	2900985.39	3552083.276
Q6NXI6_peptide1	2965600.25	6235571.429	6495521.154	4297211.78	3102575.192	7090710.746	4899032.005	7980147.652
Q6NXI6_peptide2	1649665.125	NA	2422344.275	2533665.882	2624446.107	NA	4261942.739	4897055.782
Q6ZPE2-2_peptide1	5803525	6119396.308	10458716.89	7166791.561	6581684.882	6845914.713	4454021.07	4385784.686
P50396; Q61598_peptide1	53603816	86831194.28	94890365.16	91015578.04	73364005.33	86934074.94	90314212.46	81686360.96
Q8K019_peptide1	197658680	88817573.3	323777978.1	360251510.6	348747023.6	317455759.9	117755449.1	394501548.1
Q8K019_peptide2	398371751.4	383005042.1	464354538.5	476703183.8	319796008.5	205271146.9	303824025	301778537
Q7TN37_peptide1	11143018	12202536.14	13422473.15	17564423.85	13139774.06	11361343.65	12590718.95	16222051.66
Q09XV5_peptide1	7046234	7043751.794	3611896.007	1935299.983	1609266.258	5721401.133	NA	NA
Q8BZ32_peptide2	825234.375	1588768.471	NA	NA	NA	5039345.277	5310425.968	5227746.279
P47740_peptide1	3981166	5273052.095	5763349.495	5840654.617	5068634.144	4888547.263	5107619.843	5511035.638
Q8BZ32_peptide3	7401639.5	10522787.24	8613095.867	6385710.189	6853601.641	10955300.27	7314132.138	7394628.511
P27546_peptide1	37562160	43594735.26	43442854.47	46476215.12	35885105.37	34724960.46	34667630.16	38072136.8
Q8C0T5_peptide3	3002409.875	1067117.936	1544696.498	3498812.385	7264038.68	6027406.852	8990754.77	7580593.016
Q8C0T5_peptide4	2514409.5	2750064.985	NA	NA	910874.4363	NA	878660.8225	NA
Q9D2D7_peptide2	2710675.75	3375549.814	2672745.682	2312277.158	2570197.859	3282653.891	2248837.688	NA
Q7TSI3_peptide1	16069103.5	24027464.63	16035773.27	12238251.06	20807335.87	20689181.39	12793906.15	12421591.3
