Peptide ID	Basal1	Basal2	Basal3	Basal4	Insulin1	Insulin2	Insulin3	Insulin4
Q9CZ96_peptide1	NA	NA	1397624.375	NA	80705.88281	1273296.5	NA	523385.7188
P19096_peptide12	NA	NA	NA	NA	NA	2061939.5	1220407.125	NA
Q62245_peptide4	1228095.125	908065.875	1013008.563	1008473.875	1897492	1712421.625	1369653.375	1509169.75
Q62245_peptide5	14920705	17326976.5	12350471.5	10388816.75	7938939.125	10286887.75	6094047.75	5600919.5
Q9CZD3_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q99JY0_peptide1	3286791.75	2362865	1430634.25	1238687.25	1362364.5	2680816.75	1332732.125	1349390.375
O08709_peptide1	1206804.25	1068536.875	922885.375	1113388.875	1090975.25	750899.3125	639712.375	700947.0625
Q61687_peptide12	13383532	6876847.5	5211410	3222258.75	5687617.5	6305622	4397763	3676866.5
Q61687_peptide13	48851161	29926514	17228191.5	12196753	16911977.5	22522734.5	11527397	12162971.25
A2ABV5_peptide2	3255738.5	3134452	2470785.938	2086772	3274122	2892008.625	546910.25	1292649.75
A2ABV5_peptide3	23700406.56	12946756.75	17493735.13	16002881	17572124.38	11249939.88	11481986.94	12299620.5
Q8BTM8_peptide3	6513465.5	5304705	5285164.625	5939799.5	5293726.625	1174837	2998622	2956009.25
A2ABV5_peptide4	15841911.5	18408132	13689937.63	14136304.25	12485253.88	17614523.13	12043044.25	12980894.75
O70310_peptide1	20987657.63	22687329.25	20100998.5	11050368.75	20731015.31	28425121	21649002.88	16584050.63
Q64012_peptide1	120844231	88205579.25	34940342.25	42380200.5	27769793.5	70838404.5	32233091	13941831.75
Q9DBX1_peptide3	1031876.25	525289.875	587886.5625	860537.5	3283026.25	3008219.75	981162.25	2459620.125
Q9QXZ0_peptide9	56280709.13	61488313.75	59388563.5	42540897.75	28447157	34040128	27005143.25	21783394.13
Q9QXZ0_peptide10	55781851.5	43331532.5	19433230.5	35659682	54121901	51128909	28991548	47753520
A2RTL5_peptide1	43365891	16593566	13020880	9473043.75	66957024.5	45451185	27970419.81	29286327
Q5UAK0-1_peptide2	12197723.25	13172778.25	9221917.5	9341861.5	NA	758845.0625	NA	NA
Q5UAK0-1_peptide3	28341524.75	28212574.75	22154394	17715695.06	45849917.75	51756861.13	40413495.88	34754391.5
Q9ESZ8-4_peptide2	14524348	15243203	10749530	11019140	11860626	12051304	10029324	9462091
Q9Z1M4_peptide2	1515661	1576199.125	1032292.156	1267849.625	22079595.13	22146573.38	13748688.94	10505257
Q9Z1M4_peptide3	857151.25	967447.4375	NA	NA	19350414.25	25605847.5	11509931.25	8973349.625
A2A432_peptide3	31065601.75	35384880.5	39234365.5	29351538.25	29766592.75	35351460	31656836.5	26781948
P59913_peptide1	32601290	21743033.5	12832488.06	8932345.5	17239120.06	22039523.06	13997330.38	14964025.36
P59913_peptide2	7629371	2934342.25	637560.8125	641600.875	3453369.75	2481578	1587270.75	NA
Q99LC5_peptide3	5783439	6367379.5	5327345	4632622	6296931	5580858.5	4053452.5	4341809.5
O70310_peptide2	16287005.75	28848287	21866076.75	11772249.38	16786286.94	26630642	9970340.75	11565368.19
Q9CRC8_peptide1	1315374	1224270.5	NA	1065630.25	1047864.688	1462692.375	NA	1360049.625
Q9R0Q7_peptide2	1348335.625	3502178	1757367.625	2222972.5	2040742.625	4537208	3062086.5	2812798.75
P70399_peptide4	5095659.5	5710300.5	4732613.5	5814862	4132550	4743567	3885121	4442882.5
Q00519_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q9CZ30_peptide2	1845290.75	1505978.25	723808	349719.6875	1485627.5	821920.25	393116.25	65119.01172
O54724_peptide5	47317164.69	33957010.06	32237162	23459933.63	40526844	37899744	29046586	23578900.19
Q8BMS1_peptide5	4107963.25	3872826	2874374.25	2635597	3863616.5	3611994.25	2625765.5	2393661.5
P19096_peptide13	9024036.25	7360228.25	6919012.75	3787545	7057570	7543910.75	2604582.5	2984824.25
B2RRD7_peptide3	5849716	2539025.5	NA	765329.75	NA	2830962.5	NA	621962.3125
P51174_peptide3	15028872	14284407	10666601	10896756	14908642	13056848	10493401	9409196
P50516_peptide1	1726297.625	1416087.625	1137118.875	837697.0625	748006.3125	684537.125	729574.5	631508.6875
O09130_peptide1	13688801	2542109.438	NA	NA	NA	892600.1875	661821.3125	NA
Q64012_peptide2	187843423	251213771	196701320.5	161889837.8	192820409	246701245.1	168095725.3	145240816.8
Q64012_peptide3	303206021.6	329143007.6	288931979.1	246988402.9	238534328.1	286225709	208477540.8	178523083.8
P68372_peptide2	2416070.5	2098784.25	1916960.625	1658416.5	2186678	2190033.75	1563555.375	1253960.875
P43136_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q80U49_peptide3	1760314.25	2022174.875	963843.25	1162213.625	1150759.75	NA	1094459	978605.75
Q69ZL1_peptide1	1289830.25	1044810.125	1020966.125	806789.625	794957.1875	1253754.375	743665.5	314372.9688
Q9WV80_peptide1	3167500.5	NA	NA	NA	NA	NA	NA	NA
Q6ZQ88_peptide1	9826420	9513255.5	8464123	9216751	4787400.375	8605538.75	6089989	6289398.75
Q9QZK2_peptide3	NA	NA	NA	1272092.25	1743657.625	5111889.875	2153178.75	5128600.75
Q9ERU9_peptide3	5983924.5	4236747.5	1336808.625	1157595.75	2575116.25	1743311	1227989.25	943445.75
Q9ERU9_peptide4	3092864.5	3458157.25	2394343.25	1607608.25	3009406.75	2518488.5	2094814.125	1492676.375
Q80W00_peptide2	1507567.375	717397.1875	922716.5625	1791067.313	85454.04688	88456.22656	NA	NA
Q3U182_peptide4	NA	NA	NA	NA	1476910	1838328.875	1144977.25	1120527.125
Q6PR54_peptide2	1044227.75	1610815.625	1611469	623656.125	1542950.125	1745871.875	NA	1117057.75
P55194_peptide3	8216023	8547753	6846058.5	5599515.5	6083127.5	6985434.5	4938538.5	4255637
Q5I043_peptide1	2868493	4196554.5	3287095.75	2713310.5	3043332.25	3232813.75	2662670.5	2879558
Q9CZY3_peptide1	10779732	11187380	606607.5	9264190.625	6006749	10721463	2321788.75	6404002.75
Q9ESL4_peptide1	2728219	4147914.375	4664109.75	4013210.875	3566678.875	4507978	3108594.125	769492.1875
A2AWA9_peptide2	2493828	2605587.75	1890631.25	NA	NA	NA	NA	NA
Q9WV80_peptide2	2290314.75	3569437.25	2062292.5	2683504.25	4491790.5	2626708.375	1719069	1265154.75
P53349_peptide1	19388774	20005240	17186212	10500134	18461392	17472634	12827750	10537496
Q61165_peptide2	99737638.5	92340655.5	81281697.5	71572585	29557260.5	34060822.5	30641313.75	25720609.88
Q61165_peptide3	55636829	52314698	46498055	33543646	19495617	26757188	15798015.5	13172582.5
Q9Z103_peptide1	2403445.75	4705801.125	2465979.5	3823295.5	2254970	2262512.75	2145634	3138352.75
P97480_peptide1	3910196.75	5079086.5	4075228.25	3154311	6407365	8749494.25	6272206	5838672
Q9Z2D1_peptide1	NA	1837325.625	1673314.625	NA	3760722	2627392.25	1740720.75	NA
Q9Z2D1_peptide2	11699778.31	58287975	2309231	1256366.125	6730222.5	9332507.75	1336314.875	1403334
Q9JIY5_peptide1	NA	1993754.5	1582009.375	706381.625	2133230.75	1849165.25	1132076	615998.25
Q9WTR6_peptide1	NA	657633.875	621010.375	507876	2082019	2225648.25	2217019	1507780.375
O35185_peptide1	3360703.25	3404528.75	2809765	2601994.5	2435124	2587041.75	2223742.25	1700688.125
Q9EST3_peptide2	8521505.211	8786583.375	126582.5234	5086881.844	6501770.563	7222511.688	334803.0625	283416.7188
Q8VCD7_peptide2	1921857.875	2148022.5	1817938.5	1821423.125	2028293.125	2065706.875	1439615.375	1618206.75
Q3UHC7_peptide2	45863984	39602008	27565238	20825814	98954080	92055240	56001552	51434568
Q3UHJ0_peptide4	NA	861561.4375	555559.3125	761591	5444722	5928477.5	3559084.25	3097026
P56480_peptide4	6294046.75	8241472.25	7302035.5	6301537.75	6759584	8672245.5	5451685.5	5194216.625
P13707_peptide6	216513.7988	372065.7031	152153.8281	188570.4141	239545.0039	475739.0469	NA	289285.5703
Q921M3_peptide1	2924910	2887500.5	3773395.875	2297491.5	2349405.25	2191967.25	3375092.5	1594598.5
Q61315_peptide2	1568512.125	1377020.875	1364519	1249948.5	1270992.875	2046073	1412322.75	1379747.75
Q99K85_peptide3	2643730.281	3917220.438	4693766.563	2734138.875	4593770.375	3762962.375	3496746.938	1902353
Q3UD01_peptide1	6878887	6970003.5	4797703.5	NA	5902120.5	8447897	4617588	1552154.25
A2A9C3_peptide2	1244449.625	1365682.875	850674.8125	1119053.25	14110342.06	14571450.69	8956875	11850966.25
Q9ESW4_peptide1	NA	1674236.625	1247985.875	425106.375	1448238.75	1494222.375	991217.6875	NA
Q6DID3_peptide1	2042743.125	NA	1883036	NA	1553367.25	1801638.375	1405942.625	NA
Q6ZWR6-4_peptide1	2933395.063	1699918.844	1981166.594	NA	1212004.375	1922836.813	2018373.188	1737781.5
Q9CQ60_peptide2	NA	1089455.5	138075.5313	244006.7969	410849.1875	1019410	296837.375	159873.3281
Q922B2_peptide3	3630827.25	3641440	3010696.75	2509481	3378110.75	3761785.5	1439616.125	2742740.5
Q9DBG5_peptide1	7420095.875	8114500.75	7673449.25	7483670.125	6069284.313	7365895.25	5662280.75	5360585.375
E9Q1P8_peptide8	44474292	43850974.75	35813387.38	36487336	34053636.25	37078189.25	27988771.38	26227834.06
E9Q1P8_peptide9	11931015.75	5505202.813	6487810	6835458.438	13841987.5	15575777.5	11569989.5	48065680.75
Q9QZ05_peptide1	NA	2124617	2379636.375	1054781.273	208719.7188	1991499.125	1477825.563	834824.6953
Q80YX1_peptide1	2516013.25	3722979.5	2660807.5	3975846.75	1857003.375	2467990.25	1257104.5	1599578.438
P97855_peptide2	722066.9375	721706.3125	NA	NA	NA	463918.3125	NA	NA
Q9DB77_peptide1	744124.375	NA	381316.9063	NA	715621.625	502266.1563	NA	NA
O88746_peptide2	21596705.81	21572475.25	19988653.75	13861793	44362017	51795144	36891247	29763405
O88746_peptide3	2470627.5	1908374.125	1729790.375	2093461	33586748	32611376	25357290	22223968
O08749_peptide5	2888102	2712408.25	2309609	2327430.5	2199463	2653828	1959303.5	1793629.25
Q61188_peptide1	18937712.75	17132489.5	14176604.5	14422949.5	7113300.75	10132258.13	8393815.25	7395931.563
P35564_peptide4	2060195.25	1508285.875	1742960.25	1110856.125	1443927.875	1608245.5	1585255	1039465.438
Q9R257_peptide1	2350692.5	3101883.5	2555131	2418595	2920905.5	2885263	1746892.25	2005363.25
Q921F2_peptide1	2780558	NA	2105905.25	1844481.375	5524385	NA	1737308.75	4111664.125
Q8BGB2_peptide2	4288788.5	2749943	2502625	1625945.25	4514201.5	2956332.75	1928335.875	1567248.625
Q8R1A4_peptide4	25716892	NA	6589420.5	60811936	NA	NA	5944483	3446859.75
Q80TM9-6_peptide1	9238092	8979379.5	8537377.75	4767512.875	6547707	8778643.75	5651607.5	4318426.375
Q6PD28_peptide1	627370.125	734863	595619.1875	NA	2525823.5	3000218.25	1500759.75	2046244.125
Q6PD28_peptide2	NA	NA	NA	NA	3444271.75	4015300.75	2606854.75	3580095
P22682_peptide1	1951425.25	2206446	NA	888599.6875	929346.375	1074469	NA	772620.75
Q5EBG6_peptide1	349731.4063	350823.0313	355375.5625	429398.7188	908644.8125	1030388.125	645480.625	488641
Q9DBX1_peptide4	31815948.25	25471283.5	21555158.66	19411956.5	78195896.63	72256766	61368355.94	52191127.31
Q9Z2H5_peptide7	13480249.25	13128002.25	10834391.25	9027172.5	17140773	18086322.5	11766783.25	8969107.75
Q8CBD1_peptide4	3615900.75	2855619.25	2309440.5	1546391.375	3719989	2960005.5	2147469.5	1769985.875
Q8CI04_peptide1	159266.3281	657388.625	366838.0625	318449.5313	455517.4844	681888.7656	553354.6719	432309.9375
Q68FD5_peptide10	1289908.25	1343380.25	1432600	792201.375	NA	1172325	857371.6875	665049.9375
P03893_peptide1	2439429.5	3106411.75	2602781.5	1592235.125	2993649	2873163.75	2763907.75	2089472.75
Q9CR21_peptide1	2326376.25	2422207.75	1971891.875	1320338.5	2366572.5	2145361.25	1768762.5	1317621.125
P56480_peptide5	10756596	13100342	10040246	3213119.5	13005089.5	12877174	8380400	3805951
Q5SU73_peptide2	9547146	9090970.75	6601205.125	5547504	6209457.813	6984055	5018072.438	2955472.5
Q91YE5_peptide1	5226223.5	NA	NA	NA	3475704.5	NA	NA	NA
Q91YE5_peptide2	NA	1411932	704420.9375	NA	NA	1392169.75	NA	NA
Q9D051_peptide1	1575994.125	1181399.375	1662284.625	1188791	1622494.375	1202765.875	1383241	NA
P97351_peptide1	6898680.25	4337321.375	4629833.625	4597270.25	5178566.25	4192990.25	3827287.5	2974567
P97351_peptide2	81993489	80911957.75	73622706	64504751.5	74456648	69508327	57086251	42068716.5
Q570Y9_peptide2	26205649.5	30022279.5	21734472.75	22476223.5	26196948.5	27538120.5	21292103.25	19434519
Q570Y9_peptide3	6632447.5	7930255	5580933	4551461	8385140	10760754.13	7808582.125	6117036.156
P58252_peptide2	1054221.625	1526699.375	814542	491301.2188	569457.375	1320453.25	461336.1875	41758.16406
P17751_peptide2	4976018	5362000.5	2932602.5	2161237.25	4549364.5	4531587	2178782.75	2200446.25
Q05816_peptide5	18238799.25	26072641.88	13336618.25	13733893.75	22266423.31	18762185.5	13685403.5	14977304.53
P49070_peptide1	16139525.5	13991520.5	10180683	13717021.25	7382883.313	17339063	18735610.75	13421924
P49070_peptide2	22936311.5	1056395.875	20462968.25	19341076.69	24971077.5	10662301	13492567	19596822.25
Q9Z103_peptide2	9595357.25	6011886.375	2322351.75	1062634.75	3272596.25	6119468.375	1706513.875	572220.8125
Q69ZX6_peptide2	9874535.5	11911008.88	13382898.5	8533728.25	6922018.5	13147580.5	9699356.625	11452642.88
Q69ZX6_peptide3	29228470	30161996.75	25695675	14873744	18583496.5	23114782.5	17035488.25	13566766.25
P17182_peptide3	63347373	63995903	55334526	45787105	49344885	61722758	46633874	28759688
P57780; Q7TPR4_peptide1	569625.75	346595.7188	532933.3125	639819.625	360824.5625	419688.2188	511162.75	477721.5
Q80TE4_peptide4	1198943.375	1665309.125	1950125.75	NA	4677705	7094811	5062652	4653568
P41216_peptide4	4664551.375	5409359.125	5543190.375	2541370.188	4577464	5364428.875	4189213.5	1398265.656
P97807_peptide1	5225921.5	NA	1524548.75	1330099.75	NA	1395991.25	1482490	1022882.063
P99024; P68372_peptide4	3062595.5	2634132.25	NA	NA	2162051	2172082.5	NA	NA
P56480_peptide6	16132462.5	15287778.5	12645700.5	10227411	14238226.5	14752592	10879394	9062032
Q8CHH5_peptide1	3528078.5	3741288.5	2062452.125	2074244.625	966823.125	2511246.25	1815096.5	1604370.75
P70398_peptide5	NA	NA	NA	NA	NA	NA	NA	NA
Q61142_peptide1	4398148.5	3833655	4090174	3436083.75	2484731.25	2567906.25	2454857	1241422.875
P17751_peptide3	5863081.5	4080406	4157187.25	4123826.75	3542224.5	4248795.5	3442268.25	2372064
Q99LC5_peptide4	2338134.813	2378860	5727242.625	2881679.813	1958119.75	1247971.75	2310280.75	1345708.75
P05213; P68373_peptide5	2271280.25	1489154	1526661	1424252.75	1253069	1551962.875	1392668	1102626.625
Q9ESJ1_peptide1	4150599.25	1843031.063	1242536.688	529947.3125	NA	NA	NA	NA
Q9WVM3_peptide1	1223241.125	1608504.125	733297.5	1549809.875	1565323.125	1958314	991928.875	1034780.125
Q99K74_peptide1	46436280	46849574	42963393.88	16804488.38	38104772	21857039.81	28197130	29158177.31
Q99K74_peptide2	1078325.375	1326853.125	940210.25	1909737.5	4824134	7383204	2958887	3513315
Q6NZJ6_peptide2	3927637.5	3532321.25	3401762	2771979	NA	NA	NA	NA
P16858_peptide5	6767385.5	6651619	4561432	4415699	7240785.5	7266216	4589063	4170846.25
Q8CAQ8-2; Q8CAQ8-3_peptide3	NA	NA	519885.8438	1011910.5	639877	563717.875	1031473.813	798677.875
Q61768_peptide1	1959997.625	2092907.5	1493309.125	1268474	1607309.375	1794218.75	1161361.875	1207975.125
Q9QUM9_peptide1	NA	343037.7813	NA	1188661	NA	484586.75	NA	1216931.5
Q8VHK1_peptide3	NA	1986726	692622.3125	1295309	721586.875	896129.8125	NA	NA
Q80TR8_peptide1	710353.625	NA	NA	579070.3125	NA	1003744.313	779213.6875	NA
P60335_peptide4	1840574.125	2028767.125	1486012.375	NA	1281648.625	1782970.625	953310.25	948241.4375
P35601_peptide4	26060521	12533992.63	18365413.63	6850131.938	14357334.56	2384663.375	20231921.34	4194524.125
P61979_peptide8	2720828.75	2924947.25	2153183.25	2796144.25	3400804.25	2756916.25	2371410.75	1598810.375
Q4U2R1_peptide4	1406915.75	1485040.375	1142063.625	1005249.375	1134298.375	1313595.5	976149.8125	930318.5
P40142_peptide9	6422761.5	11861855.13	16020897.5	17144897.75	13371152	18120382	21175737.25	22032587.5
Q01853_peptide8	7664747.25	6436837	6692268.25	5813565.75	7559683.5	7825478.25	6103652.5	6720272.75
P59808_peptide1	23270842	18402695	18128499.5	15847838.5	14550196	18102070	13638145.5	12653602
P45952_peptide1	9315184	NA	10438889	9219294	10017158	9179765	8527825	9009903
Q8VE97; Q3TWW8; O35326_peptide1	23918836	23499382	19928658	16372161	17028918	20342308	14508527	11814130
P41216_peptide5	4768512	4918056	1971658.75	1889282.25	6613504	5862100.5	2923016.25	1275456
P41216_peptide6	48028850	47026439.38	47493662	42794008.75	64321111.88	51311080.38	55236265.5	59188790.25
P41216_peptide7	3237032.625	3205207.625	2123120.5	3010982.625	3986296.625	2073422.875	2427275.75	3030065.438
Q9R0E1_peptide2	NA	NA	NA	NA	NA	NA	NA	NA
Q3U7R1_peptide2	353948.75	260874.6094	67067.67188	NA	233355.7031	369819.0313	NA	293618.6563
Q5SF07; Q9CPN8_peptide1	1267584.875	597824.0625	91863.79688	50780.57031	403615.1875	413027.6875	NA	NA
P41216_peptide8	3902175.25	5066765	4192028.5	3091445.25	3411151.25	5829338	3605071.75	3423023.5
P55096_peptide1	613672.25	1019055.313	NA	624367.1875	1337341.875	1360716.875	600929.3125	543697.8125
Q61315_peptide3	2835365.75	1894013.625	2010574.5	2238293.5	NA	1803116	1470619.75	1966412.375
Q9R0L6_peptide8	1454247	2211875.5	1716012.5	1452090	1674201.375	1912109.625	1196525.25	1096669.375
Q80TY0_peptide6	8523015.5	11562476	11606165.25	9284559.25	15286360.5	16542600	16764294	12328350.5
Q7TQE6_peptide2	18679364	16304853	13297942	12606612	15566283	14613248	10670581	9913999
P62852_peptide1	8481119	7602359.5	4709242.5	3000363.5	5711852.5	5259837	3993946.5	3147056.75
Q921M7_peptide1	29593263	34851328	34052801	27514998	27396778	34648040	27865385	25355824
Q8BH64_peptide6	3426787.25	3879627	3385467.75	3319372	3367501.25	3415815.75	2443271.5	2472325.75
O55028_peptide1	18255713	24698772.44	25995851.38	25302586.88	15542850	31502299.25	28802361	27522451.25
P28271_peptide1	247672.3438	871309.1875	1094004.375	NA	719096.5625	788177.6875	799622.5625	NA
Q9CPR4_peptide1	2756780.5	2075979.375	2008963.5	894586.8125	4664752	2721023.5	3262671.5	2602663.375
Q9D0F9_peptide2	NA	810347.5	523731.7813	NA	767660.625	566797.25	369883.9688	NA
Q60865_peptide2	2769206.25	1370105.125	1068770.875	1304631	1879327	1484748.875	999900.8125	765163
Q8CC35_peptide1	9143522.063	10990250.63	7415073	9017390.125	5513460.5	5835148.5	4909057.75	4341465.438
Q8CC35_peptide2	36500100	39070640	32960506	30158924	13402989	20177596	14641181	11944379
Q6ZQ06_peptide1	4800740.5	NA	NA	808532.625	NA	NA	NA	NA
Q8BUK6_peptide1	3197581.75	3374592.5	2992295.5	2635549.75	2983191.75	3095851.75	2992347.25	2363984.5
P15327_peptide1	1647273.75	NA	755387.8125	NA	NA	NA	NA	NA
Q9ERU9_peptide5	8675199.5	8236409.75	6287953.75	5270480	5583160.25	6188402	4032127.25	3628743.375
Q9Z103_peptide3	5969882	6290619.5	5124691.5	3539536.5	7322277.5	9148646	6517867	4957091.5
Q8C1B1_peptide2	5981108	5335617.5	5020140.5	3628435	5320808.5	4781428	4129866	3048850.25
Q8K1Z0_peptide1	5236084	4727904.5	3618236.75	NA	5159774.5	4537938.5	3398065.25	2245349
O70503_peptide1	43897828	49579300	23445408	24647856	45948788	42107616	26502890	24407392
Q62417; Q62417-7_peptide4	6469019	3569074.5	7280584.5	6795877.5	7074562.5	4743464.5	5485831	4235582.5
Q62417; Q62417-7_peptide5	15257255.5	10570642.5	9705115	7112254.25	9700274.5	8910788	6438740.5	5465846.25
Q99KI0_peptide6	7468581.75	6047978.875	6220665.375	3845284.125	7938864.125	5675995.5	4570717.625	3137034.438
Q8QZS1_peptide2	2750198	4531109.469	3600374.969	3409618.219	3088653.125	2856917	2379574.75	1489613.188
Q5XJE5_peptide9	65207148	36321396	35800842	19640701.06	45167848	37394396	26707236.09	13586245
Q61315_peptide4	NA	503283.0938	NA	NA	1784301.625	2175087.25	1670371	1778654.875
Q8K3K8_peptide1	2931217.75	2706451.25	2703229	2154600.75	NA	NA	NA	NA
Q9Z148_peptide2	723710	NA	NA	NA	8250834.75	5598966.5	3197556.313	4792716.125
Q8VEB1_peptide1	18068592	6820412.5	8481224	7503892.5	9311169	6273690.5	5078541	4582235
Q9ERU9_peptide6	2182441	1695242.875	NA	NA	NA	856834.375	NA	NA
P18155_peptide1	4333391.5	5076135	4599903	4878888	5754106.5	4186726.5	3939961.25	3587601
P16045_peptide1	15573552	15071104	12763107	12553558	12872523	13125937	9471136	9275151
Q62433_peptide2	2294330.75	2149648.75	1728832.375	1798897.75	2208023.5	2786817	2202305.75	2234534
Q80TY0_peptide7	790832	613376.5	670575.0625	479388.6875	2523159.063	5294220	1747952.375	1333459.25
Q9ESK9_peptide1	2545236	2846834.5	2287567.75	1877412.5	671019.125	NA	NA	NA
P59672_peptide2	8066713.25	8456598.5	4280391.5	8960279.25	6478730.875	4639603	4745963.438	6343566.25
O08547_peptide4	1476350.125	1379488.25	1985368.188	2185711.5	2633370.875	2424597.125	903455.3125	1699905.25
Q6PAM0_peptide1	18683915.94	18123103.31	14675931	14229803.5	17556974.69	17997508	13614680	10282939
Q9WVK4_peptide4	2553321.25	2155235.25	1444380	1850056.625	1678695.625	1433661.125	1217972.75	866942.0625
